124.395721 -9.117097 64.135 4.3 2009-05-23T21:22:08 nugraha44
107.89785 -8.151028 37.852 3.8 2009-05-26T17:24:03 nugraha45
101.447983 -1.159213 180.447 3.9 2009-05-28T15:05:26 nugraha46
107.542412 -7.43587 98.946 4.1 2009-05-29T11:52:36 nugraha47
99.931282 -3.288445 14.776 5.1 2009-06-02T01:32:31 nugraha48
122.058815 -8.446003 8.781 5.3 2009-06-03T18:16:12 nugraha49
117.143349 -9.459101 6.47 4.9 2009-06-04T17:51:20 nugraha50
109.218506 -9.355095 5.357 4.3 2009-06-05T12:11:50 nugraha51
123.775757 -9.304543 78.414 5.2 2009-06-05T18:08:38 nugraha52
118.425102 -8.622934 125.075 6.2 2009-06-07T05:25:25 nugraha53
108.448914 -9.67028 56.137 4.2 2009-06-08T06:14:11 nugraha54
102.834854 -5.023044 41.312 5.1 2009-06-11T00:16:00 nugraha55
119.056374 -9.099617 47.165 4.4 2009-06-11T03:00:22 nugraha56
125.48381 -6.73011 495.393 4.2 2009-06-11T14:38:51 nugraha57
96.990456 1.672526 37.799 4.9 2009-06-11T14:49:02 nugraha58
99.25338 2.002021 151.658 4.2 2009-06-12T00:48:55 nugraha59
117.193535 -7.654382 41.937 5.5 2009-06-14T03:36:03 nugraha60
115.408913 -8.87891 112.557 4.3 2009-06-14T10:47:07 nugraha61
93.814873 8.889758 1.718 5 2009-06-15T12:05:24 nugraha62
123.904861 -7.462445 570.871 4.9 2009-06-15T14:27:20 nugraha63
96.811951 0.255552 7.872 5.1 2009-07-01T18:57:59 nugraha64
100.129807 -1.062246 7.083 5.1 2009-07-02T08:51:56 nugraha65
122.117653 -9.229745 32.862 3.7 2009-07-03T02:39:25 nugraha66
102.208374 -2.678294 154.034 5.1 2009-07-03T10:26:35 nugraha67
93.638565 3.08824 39.79 5.1 2009-07-06T16:00:44 nugraha68
103.862762 -4.719532 2.438 3.9 2009-07-08T13:29:57 nugraha69
107.608795 -9.686018 0.173 4.1 2009-07-10T15:48:33 nugraha70
98.018234 -0.446141 29.249 5.1 2009-07-10T16:50:08 nugraha71
120.924347 -7.234719 532.182 4.1 2009-07-10T21:57:43 nugraha72
97.83342 2.077322 34.481 4.7 2009-07-13T03:52:38 nugraha73
119.346107 -9.346708 65.599 5.9 2009-07-13T10:52:21 nugraha74
119.29834 -9.344459 53.429 4.2 2009-07-13T11:37:40 nugraha75
119.388268 -9.396187 68.883 3.7 2009-07-13T11:43:49 nugraha76
110.708809 -5.919605 550.39 4.1 2009-07-19T17:41:31 nugraha77
117.671059 -8.618809 70.35 4.3 2009-07-20T01:33:28 nugraha78
117.733765 -8.864317 7.823 5.4 2009-07-20T03:37:34 nugraha79
119.412979 -7.713998 1.094 4.4 2009-07-20T05:01:51 nugraha80
118.961281 -9.428191 53.415 5.1 2009-07-20T11:08:39 nugraha81
117.722275 -8.722837 14.841 4.1 2009-07-20T14:16:51 nugraha82
96.603149 4.324037 12.928 4.9 2009-07-21T06:51:53 nugraha83
119.800293 -9.400226 42.881 4.4 2009-07-22T15:30:09 nugraha84
118.635704 -7.799482 6.879 4.2 2009-07-23T21:13:25 nugraha85
102.84333 -4.916675 47.867 5.9 2009-07-26T23:10:25 nugraha86
96.958977 2.253857 74.345 4.4 2009-07-28T02:18:09 nugraha87
112.491783 -8.80823 42.188 5.3 2009-07-28T12:50:52 nugraha88
101.543053 -5.56681 15.303 5.4 2009-07-29T09:31:09 nugraha89
105.939873 -7.021278 90.272 4.9 2009-07-30T17:10:39 nugraha90
118.805817 -10.078974 34.663 5.7 2009-07-31T00:05:30 nugraha91
108.758812 -8.993417 33.519 5.3 2009-07-31T14:56:19 nugraha92
123.237267 -9.299462 107.554 5.4 2009-08-01T22:00:50 nugraha93
121.209084 -9.509219 82.268 4.1 2009-08-03T17:30:27 nugraha94
117.121475 -7.228786 600.701 4.4 2009-08-03T18:18:54 nugraha95
119.963448 -8.396797 183.515 5 2009-08-08T04:27:22 nugraha96
106.630859 -6.937564 9.866 3.3 2009-08-08T05:05:27 nugraha97
123.035324 -9.138325 57.549 5.2 2009-08-10T13:12:51 nugraha98
110.522446 -7.949812 7.777 3.1 2009-08-12T09:41:41 nugraha99
112.399971 -8.631934 121.964 4.8 2009-08-14T13:21:18 nugraha100
96.54966 4.397889 12.758 5.2 2009-08-15T04:04:29 nugraha101
117.673561 -8.669379 28.97 5.2 2009-08-15T15:27:43 nugraha102
99.403145 -1.526624 12.865 6.8 2009-08-16T07:38:22 nugraha103
99.223213 -1.696552 35.668 5.4 2009-08-16T10:45:29 nugraha104
99.415291 -1.485155 26.149 6 2009-08-16T12:49:01 nugraha105
99.338799 -1.45941 27.794 5 2009-08-16T19:53:27 nugraha106
99.420914 -1.446471 6.11 5 2009-08-16T20:23:43 nugraha107
98.816483 0.866443 14.836 4.7 2009-08-16T20:43:50 nugraha108
99.441849 -1.442173 14.29 5.2 2009-08-17T13:55:39 nugraha109
99.406494 -1.529087 10.43 5 2009-08-18T09:28:56 nugraha110
97.775871 -0.968653 7.651 5.4 2009-08-18T17:50:33 nugraha111
99.507675 -1.488518 5.852 4.8 2009-08-19T01:15:17 nugraha112
110.548637 -7.908063 1.298 4.2 2009-08-19T02:04:48 nugraha113
99.413383 -1.422755 16.802 5.7 2009-08-19T02:55:10 nugraha114
99.208481 -1.495072 9.86 4.9 2009-08-19T08:44:35 nugraha115
99.441902 -1.408996 7.314 5.1 2009-08-20T05:55:54 nugraha116
100.433449 -1.157074 45.516 4.3 2009-08-20T21:06:57 nugraha117
99.837822 -1.382448 10.184 4.7 2009-08-20T22:06:00 nugraha118
111.222572 -7.70802 23.883 2.8 2009-08-21T05:02:31 nugraha119
99.394836 -1.494475 4.97 5.2 2009-08-21T18:48:45 nugraha120
110.402428 -8.045921 3.565 4.6 2009-08-22T04:35:24 nugraha121
123.15834 -8.040332 18.936 4.2 2009-08-22T21:55:55 nugraha122
99.453461 -1.636248 4.361 5.6 2009-08-23T17:38:24 nugraha123
108.138245 -7.941563 92.392 3.2 2009-08-23T19:26:29 nugraha124
118.681778 -7.77149 3.152 4.8 2009-08-24T02:21:55 nugraha125
101.101761 -2.834105 79.876 4.4 2009-08-25T06:37:12 nugraha126
99.694176 -1.475635 16.744 4.9 2009-08-25T20:07:36 nugraha127
122.75988 -8.918497 58.191 4.5 2009-08-27T12:53:19 nugraha128
123.44809 -7.203598 635.751 6.5 2009-08-28T01:51:19 nugraha129
107.226662 -7.782772 64.429 4.1 2009-08-28T08:35:58 nugraha130
107.332939 -6.964535 146.26 3.3 2009-08-30T02:15:59 nugraha131
99.297241 -1.407569 19.065 5.1 2009-09-01T23:47:45 nugraha132
99.399452 -1.459943 12.227 4.9 2009-09-02T02:08:16 nugraha133
107.327042 -8.16783 42.32 7.5 2009-09-02T07:55:01 nugraha134
107.305229 -8.088833 27.384 6 2009-09-02T08:07:44 nugraha135
105.879997 1.00E-06 10 6.2 2009-09-02T08:23:49 nugraha136
105.879997 1.00E-06 10 6.2 2009-09-02T08:23:49 nugraha137
107.234207 -8.176369 53.732 4.8 2009-09-02T08:24:48 nugraha138
107.301437 -8.148176 16.47 4.5 2009-09-02T08:42:55 nugraha139
107.284821 -8.136906 22.424 5.3 2009-09-02T09:28:44 nugraha140
120.441124 -7.418049 361.715 3.9 2009-09-02T15:20:21 nugraha141
107.278717 -8.15457 20.504 4.8 2009-09-02T20:49:00 nugraha142
120.521721 -8.538774 175.68 4.4 2009-09-03T09:04:23 nugraha143
104.700829 -6.525104 52.598 5.4 2009-09-04T00:52:09 nugraha144
107.62236 -7.239749 15.187 3.6 2009-09-04T13:10:44 nugraha145
118.345284 -8.553832 124.185 4.3 2009-09-04T15:16:14 nugraha146
107.245102 -8.173955 24.075 3.8 2009-09-04T16:14:40 nugraha147
107.296654 -8.149012 22.451 4 2009-09-06T09:49:46 nugraha148
107.347176 -8.134615 17.438 3.7 2009-09-06T23:53:50 nugraha149
127.178604 -9.009217 50.221 5 2009-09-07T12:09:14 nugraha150
110.57811 -10.355358 34.851 6.4 2009-09-07T16:12:22 nugraha151
94.180702 5.075455 37.75 5.5 2009-09-08T03:39:50 nugraha152
107.275986 -8.150239 22.943 4.1 2009-09-08T09:26:20 nugraha153
117.452042 -7.979411 244.037 5.6 2009-09-08T15:18:19 nugraha154
100.597984 -1.988547 36.776 5.2 2009-09-08T18:16:02 nugraha155
103.547958 -5.589871 56.826 5.1 2009-09-09T04:02:13 nugraha156
99.988365 -1.145729 61.894 4.2 2009-09-09T20:05:45 nugraha157
117.668602 -8.659821 10.253 4.7 2009-09-10T03:49:35 nugraha158
99.536263 -1.452938 0.438 4.7 2009-09-10T06:21:01 nugraha159
102.922943 -3.072244 180.983 4.1 2009-09-10T09:08:32 nugraha160
117.676208 -8.696248 48.887 4.6 2009-09-11T11:37:10 nugraha161
98.057503 1.429716 11.29 3.9 2009-09-12T23:40:21 nugraha162
123.611237 -9.139537 72.122 4.3 2009-09-14T08:24:00 nugraha163
102.826927 -4.894142 20.235 3.9 2009-09-14T14:03:05 nugraha164
111.858047 -7.262252 227.296 4.4 2009-09-16T11:36:15 nugraha165
100.224388 0.217871 22.584 3.9 2009-09-16T14:07:20 nugraha166
107.250534 -8.245055 14.695 4 2009-09-16T22:18:16 nugraha167
102.552528 -4.688598 39.745 4.9 2009-09-16T23:46:59 nugraha168
119.375671 -9.244925 57.611 4 2009-09-18T19:26:41 nugraha169
115.535301 -9.457916 60.364 6 2009-09-18T23:06:58 nugraha170
99.138939 0.689756 91.659 4.8 2009-09-19T18:35:29 nugraha171
118.238869 -8.060989 32.554 4.6 2009-09-19T19:23:41 nugraha172
107.268501 -8.202889 23.341 3.6 2009-09-20T08:31:07 nugraha173
108.931778 -9.030449 58.952 3.6 2009-09-21T03:17:45 nugraha174
107.348984 -8.18228 10.081 4 2009-09-21T08:11:40 nugraha175
98.543823 0.991881 56.655 4.1 2009-09-22T02:37:23 nugraha176
98.938431 2.040555 117.463 4.2 2009-09-22T16:06:01 nugraha177
99.326759 -1.492638 41.206 4.7 2009-09-22T23:58:54 nugraha178
102.753288 -4.546165 61.238 3.4 2009-09-23T12:25:45 nugraha179
123.237923 -8.008666 41.612 4.6 2009-09-24T03:19:43 nugraha180
101.068871 -2.883019 9.328 4.4 2009-09-24T11:22:10 nugraha181
99.598633 -1.502754 6.897 4.3 2009-09-24T14:08:52 nugraha182
98.56073 0.976444 53.905 4.2 2009-09-25T21:33:30 nugraha183
107.301292 -8.15526 21.729 4.3 2009-09-26T19:37:09 nugraha184
112.953941 -8.170397 123.564 3.2 2009-09-27T04:46:40 nugraha185
123.616081 -6.067728 196.407 4.3 2009-09-27T22:22:57 nugraha186
107.292946 -8.134712 14.284 5.3 2009-09-28T00:26:22 nugraha187
107.401115 -8.02764 24.136 3.9 2009-09-28T02:08:36 nugraha188
112.909813 -6.236809 594.409 5.3 2009-09-28T04:13:20 nugraha189
100.10775 0.580613 12.596 4.2 2009-09-28T04:48:29 nugraha190
112.351105 -8.374083 93.365 3.4 2009-09-29T03:40:53 nugraha191
119.915009 -8.035262 62.471 4.3 2009-09-29T06:44:12 nugraha192
125.572906 -6.888843 501.959 5.2 2009-09-29T23:38:39 nugraha193
99.70385 -0.855535 83.353 7.9 2009-09-30T10:16:09 nugraha194
99.989273 -0.80092 67.597 6.3 2009-09-30T10:38:52 nugraha195
99.879082 -0.799384 71.171 4.6 2009-09-30T15:19:02 nugraha196
99.691116 -0.813867 72.208 5 2009-09-30T21:28:01 nugraha197
101.531197 -2.533057 11.927 6.8 2009-10-01T01:52:30 nugraha198
101.623749 -2.284571 4.496 5.6 2009-10-01T02:20:34 nugraha199
101.704636 -2.289333 5.619 4.3 2009-10-01T03:17:07 nugraha200
99.797752 -0.914497 70.25 4.6 2009-10-01T07:29:40 nugraha201
118.38311 -8.619918 111.057 4.2 2009-10-01T08:50:41 nugraha202
99.917496 -0.81143 72.679 4 2009-10-01T10:04:47 nugraha203
122.108841 -9.546674 13.302 4.8 2009-10-01T18:30:49 nugraha204
107.317818 -8.160501 23.979 4.9 2009-10-02T09:00:42 nugraha205
101.646545 -2.518888 37.472 5 2009-10-02T10:24:20 nugraha206
100.739594 -1.688755 58.928 4.4 2009-10-02T12:07:35 nugraha207
100.330231 -0.942566 50.546 4.1 2009-10-02T15:08:49 nugraha208
110.578285 -7.81166 3.134 3 2009-10-02T22:28:33 nugraha209
109.052124 -8.539319 60.682 4.3 2009-10-03T05:23:12 nugraha210
107.264664 -8.142202 42.637 4.1 2009-10-03T09:22:08 nugraha211
107.209488 -8.20693 18.291 3.9 2009-10-03T21:27:42 nugraha212
99.896133 -0.733656 70.082 3.9 2009-10-03T21:33:32 nugraha213
123.35585 -7.423856 521.866 4.8 2009-10-04T05:09:01 nugraha214
99.747635 -0.814949 63.204 4.3 2009-10-04T13:24:54 nugraha215
99.685806 -0.883008 74.396 5.1 2009-10-05T12:51:02 nugraha216
107.154068 -8.21487 50.935 3.9 2009-10-07T01:20:45 nugraha217
102.474541 -3.843718 97.721 4 2009-10-07T14:14:53 nugraha218
127.915154 -8.646455 16.308 5.4 2009-10-07T15:48:36 nugraha219
107.233353 -8.137301 17.915 4.3 2009-10-07T16:51:56 nugraha220
107.680397 -9.739054 27.809 4.4 2009-10-07T23:46:05 nugraha221
98.187012 1.752405 27.849 4.1 2009-10-08T00:57:37 nugraha222
107.297523 -8.120328 6.593 4 2009-10-08T08:32:37 nugraha223
107.281296 -8.208038 15.983 3.5 2009-10-08T15:34:38 nugraha224
124.004616 -9.015685 7.091 4 2009-10-08T16:19:19 nugraha225
107.2565 -8.136733 26.253 5.1 2009-10-08T18:56:29 nugraha226
107.718979 -7.655309 33.14 2.8 2009-10-08T19:15:01 nugraha227
107.325668 -8.147752 11.438 4.9 2009-10-12T02:56:56 nugraha228
104.94664 -5.71885 135.073 3.4 2009-10-13T16:17:50 nugraha229
123.397736 -9.7367 86.568 4.5 2009-10-14T07:48:49 nugraha230
122.966766 -9.207743 61.284 5 2009-10-15T09:44:13 nugraha231
124.493256 -10.474484 48.113 4.4 2009-10-16T12:58:04 nugraha232
107.302147 -8.130879 19.246 4 2009-10-16T16:37:29 nugraha233
123.925385 -7.47249 583.236 4.5 2009-10-17T21:51:34 nugraha234
125.950714 -7.371078 28.745 5.2 2009-10-18T17:22:00 nugraha235
107.336403 -8.172968 8.264 3.9 2009-10-19T09:40:09 nugraha236
100.286842 -1.867701 34.788 5.2 2009-10-19T16:35:07 nugraha237
123.996223 -6.938237 615.816 5.2 2009-10-19T22:18:17 nugraha238
102.000053 -2.348384 163.276 4.1 2009-10-20T11:04:19 nugraha239
108.243622 -8.250416 30.978 4.7 2009-10-20T12:01:14 nugraha240
108.16993 -7.45066 152.257 3.1 2009-10-20T15:53:21 nugraha241
107.225922 -8.129918 9.777 4.1 2009-10-22T00:21:54 nugraha242
107.226273 -8.151745 11.134 4.4 2009-10-23T15:06:05 nugraha243
121.860725 -9.824408 4.383 4.3 2009-10-24T00:39:10 nugraha244
107.391144 -8.211975 12.618 4 2009-10-24T02:43:01 nugraha245
106.462311 -7.482105 21.918 5.1 2009-10-24T03:09:52 nugraha246
107.260941 -8.154625 4.373 3.6 2009-10-24T16:46:24 nugraha247
115.007507 -8.201892 14.291 2.7 2009-10-24T17:08:12 nugraha248
118.694206 -10.080325 32.367 5.8 2009-10-24T20:54:51 nugraha249
118.760063 -10.226944 12.871 5.5 2009-10-24T21:04:31 nugraha250
112.877945 -8.35381 125.112 3.3 2009-10-25T06:31:01 nugraha251
122.597992 -8.088378 197.963 4 2009-10-26T00:09:22 nugraha252
118.904839 -8.962268 90.53 4.8 2009-10-26T12:24:00 nugraha253
107.19371 -8.124081 11.94 4.2 2009-10-27T09:35:16 nugraha254
107.503448 -6.690694 180.916 3.9 2009-10-28T20:38:05 nugraha255
91.869247 8.139094 42.034 5 2009-10-29T21:05:21 nugraha256
101.807747 -3.818313 31.872 5.1 2009-10-31T04:44:24 nugraha257
118.057236 -9.07149 47.013 3.6 2009-10-31T11:05:11 nugraha258
107.353981 -9.757895 3.44 4 2009-10-31T19:55:55 nugraha259
102.935471 -5.113005 39.216 5.1 2009-10-31T22:50:02 nugraha260
125.305519 -7.089716 506.193 4.3 2009-11-01T18:09:45 nugraha261
115.027763 -8.819057 114.599 4.1 2009-11-01T18:58:13 nugraha262
107.23864 -8.218191 40.176 3.8 2009-11-02T13:34:46 nugraha263
120.537651 -8.444035 170.17 4.7 2009-11-03T09:13:15 nugraha264
98.930557 2.783373 153.888 4.7 2009-11-05T04:21:31 nugraha265
124.187317 -7.539166 326.398 5.2 2009-11-07T10:42:49 nugraha266
119.838364 -8.660496 211.488 4.4 2009-11-08T06:57:54 nugraha267
118.810158 -9.581565 18.129 4.5 2009-11-08T13:23:42 nugraha268
118.681297 -8.249222 17.839 6.7 2009-11-08T19:41:45 nugraha269
118.424515 -8.390147 15.987 3.9 2009-11-08T20:27:13 nugraha270
118.944237 -8.022946 10.329 4.3 2009-11-08T20:33:33 nugraha271
118.812668 -8.105021 31.559 4.3 2009-11-08T21:24:45 nugraha272
118.868225 -7.991141 7.644 4.5 2009-11-09T00:11:32 nugraha273
105.25396 -7.20335 8.155 4.2 2009-11-09T00:52:20 nugraha274
99.72773 -0.792771 72.221 4.4 2009-11-09T07:44:19 nugraha275
91.89563 7.963536 16.544 6.1 2009-11-10T02:48:46 nugraha276
99.397705 -1.526088 11.468 5 2009-11-11T03:14:50 nugraha277
118.69059 -7.826958 9.223 5.1 2009-11-11T22:00:38 nugraha278
99.669632 0.784028 134.391 4.5 2009-11-12T01:57:30 nugraha279
98.487755 0.352056 26.961 4.9 2009-11-12T04:06:55 nugraha280
104.250565 -6.04167 47.541 5.1 2009-11-12T12:53:07 nugraha281
119.032646 -8.711234 142.837 3.7 2009-11-12T20:02:47 nugraha282
98.966835 1.900202 115.85 4.3 2009-11-14T09:30:41 nugraha283
107.828247 -9.305949 36.253 4.8 2009-11-14T20:01:05 nugraha284
117.866257 -8.018665 14.866 4.8 2009-11-17T14:07:04 nugraha285
117.838028 -8.020432 7.032 3.7 2009-11-17T16:04:55 nugraha286
98.562912 0.111395 45.591 4.4 2009-11-17T16:49:34 nugraha287
107.370285 -9.440931 15.561 5.3 2009-11-18T02:17:06 nugraha288
124.724815 -8.000412 49.181 4.6 2009-11-18T12:21:45 nugraha289
106.85965 -8.286109 65.547 3.8 2009-11-18T21:49:55 nugraha290
118.84938 -10.680172 7.188 5 2009-11-21T04:29:02 nugraha291
111.26104 -7.721139 6.07 2.9 2009-11-23T06:41:45 nugraha292
117.188408 -7.7741 42.988 4.7 2009-11-23T22:08:25 nugraha293
118.871277 -10.658124 39.611 5.3 2009-11-24T04:00:35 nugraha294
108.789505 -8.230617 66.156 3.2 2009-11-25T02:35:41 nugraha295
107.248932 -8.144663 13.973 3.6 2009-11-25T20:37:33 nugraha296
98.707901 1.170518 69.758 4.3 2009-11-25T21:50:45 nugraha297
99.277596 1.477964 0.663 4.8 2009-11-26T19:00:40 nugraha298
121.7957 -8.592887 28.202 3.9 2009-11-27T02:47:21 nugraha299
111.972198 -8.042394 103.486 2.5 2009-11-27T04:16:07 nugraha300
122.548592 -7.133097 21.571 4 2009-11-27T22:48:39 nugraha301
118.875809 -10.637954 11.403 5 2009-11-27T23:36:09 nugraha302
118.872833 -10.627395 27.725 5.1 2009-11-28T00:04:37 nugraha303
118.924164 -10.575526 26.867 5.1 2009-11-28T04:25:05 nugraha304
118.797234 -10.694874 10.902 6.1 2009-11-28T06:04:21 nugraha305
118.78968 -10.666574 4.228 4.9 2009-11-28T11:53:35 nugraha306
118.796745 -10.662621 40.814 4.9 2009-11-28T12:36:50 nugraha307
118.889664 -10.626647 13.503 4.7 2009-11-28T18:59:08 nugraha308
119.582077 -9.45768 68.072 3.7 2009-11-28T22:47:17 nugraha309
99.768578 -0.774842 83.02 4.1 2009-11-29T02:55:20 nugraha310
118.367371 -8.513186 86.436 4.1 2009-11-29T22:14:38 nugraha311
100.272041 0.111621 134.958 3.7 2009-12-03T13:49:29 nugraha312
117.34346 -7.897046 284.942 4 2009-12-04T17:50:17 nugraha313
118.782005 -7.966214 29.469 4.3 2009-12-05T10:00:36 nugraha314
107.960648 -8.169282 12.624 4.2 2009-12-06T01:00:31 nugraha315
119.092247 -7.791072 23.75 4.9 2009-12-06T06:44:24 nugraha316
104.068344 -6.712866 51.656 3.8 2009-12-07T07:58:15 nugraha317
103.003693 -4.980589 36.548 4.9 2009-12-08T00:11:35 nugraha318
116.153214 -7.520865 332.907 4.2 2009-12-08T12:49:27 nugraha319
99.907173 1.253796 189.955 5.1 2009-12-09T03:37:19 nugraha320
99.161873 2.455511 158.213 4.2 2009-12-09T10:17:01 nugraha321
96.015472 2.650489 8.848 5.7 2009-12-09T21:29:04 nugraha322
117.239159 -8.619942 100.745 4.6 2009-12-11T15:19:32 nugraha323
116.287865 -8.125551 288.92 3.7 2009-12-12T01:23:08 nugraha324
99.271088 1.916583 157.348 4.7 2009-12-12T18:34:03 nugraha325
119.081398 -10.606389 27.197 4.8 2009-12-13T10:44:42 nugraha326
103.941994 -4.52797 160.779 2.9 2009-12-13T16:25:35 nugraha327
97.070145 2.334514 3.422 4.3 2009-12-13T17:33:03 nugraha328
111.218819 -7.311223 16.458 3.3 2009-12-14T02:30:36 nugraha329
123.773659 -10.090327 46.75 5.3 2009-12-14T03:05:24 nugraha330
118.505844 -9.237807 8.05 4.7 2009-12-17T13:27:12 nugraha331
112.130074 -8.998622 29.331 4.5 2009-12-17T15:42:23 nugraha332
109.08725 -7.105469 244.654 2.8 2009-12-17T21:12:40 nugraha333
117.6558 -9.208365 133.11 4.3 2009-12-18T00:12:36 nugraha334
127.805244 -6.656895 391.729 4.4 2009-12-18T05:30:16 nugraha335
120.663643 -8.44964 166.624 4.6 2009-12-18T06:45:01 nugraha336
108.312874 -7.457399 206.33 3.2 2009-12-18T15:29:36 nugraha337
107.375786 -8.175709 23.403 3.7 2009-12-18T23:45:57 nugraha338
107.651176 -8.267424 10.23 4.5 2009-12-19T05:53:50 nugraha339
108.808029 -7.757701 49.184 2.9 2009-12-20T09:54:36 nugraha340
117.873138 -7.539422 5.866 3.8 2009-12-21T03:47:59 nugraha341
116.984146 -8.728011 155.746 4.8 2009-12-21T04:27:54 nugraha342
117.419968 -8.678172 115.74 4.4 2009-12-21T07:30:42 nugraha343
115.60125 -8.750115 87.359 2.7 2009-12-22T03:39:26 nugraha344
111.499794 -7.93024 115.312 4.4 2009-12-22T20:54:08 nugraha345
99.383095 -1.467088 17.543 6.3 2009-12-23T01:11:59 nugraha346
125.686134 -6.889529 507.875 4.9 2009-12-23T05:42:01 nugraha347
110.538925 -7.944824 8.189 3.1 2009-12-23T11:44:32 nugraha348
121.176926 -7.268393 538.122 3.7 2009-12-24T09:35:03 nugraha349
106.070999 -7.441674 21.759 4.5 2009-12-24T12:20:57 nugraha350
105.88282 -7.05515 99.553 3.6 2009-12-26T21:54:21 nugraha351
98.956512 2.058455 115.092 4 2009-12-27T00:27:59 nugraha352
102.029366 -2.638332 6.587 3.8 2009-12-27T04:48:09 nugraha353
103.015244 -4.299969 1.039 3.7 2009-12-27T05:19:06 nugraha354
120.262611 -9.516925 103.87 4 2009-12-27T07:15:20 nugraha355
98.111855 1.359777 4.947 3.1 2009-12-27T07:35:42 nugraha356
100.059692 -0.670162 56.956 3.8 2009-12-27T11:18:18 nugraha357
117.676567 -9.066804 87.431 4.6 2009-12-27T16:55:18 nugraha358
106.581345 -7.816196 7.072 4.7 2009-12-27T20:10:03 nugraha359
105.142715 -6.844144 4.159 3.3 2009-12-28T22:16:05 nugraha360
109.424301 -7.883193 102.746 4.3 2009-12-29T04:43:10 nugraha361
118.52832 -9.044361 180.785 4.1 2009-12-30T00:50:17 nugraha362
117.624847 -9.292538 69.583 4.9 2009-12-31T02:17:17 nugraha363
107.272827 -8.01831 1.73 4 2009-12-31T03:09:28 nugraha364
118.324829 -8.60848 103.476 4.3 2009-12-31T23:35:59 nugraha365
118.596718 -9.42405 43.949 3.8 2010-01-01T05:14:02 nugraha366
98.259399 0.61578 17.186 3.9 2010-01-01T08:44:17 nugraha367
122.874451 -8.044932 197.069 4.4 2010-01-03T00:50:04 nugraha368
125.207542 -7.098886 507.794 4.6 2010-01-03T11:06:13 nugraha369
100.831665 -2.049932 48.005 4.2 2010-01-03T18:20:48 nugraha370
107.345406 -8.17343 5.139 3.5 2010-01-04T10:50:39 nugraha371
